"","title","timestamp","duration","venue","lat","lng","id","address"
"451","UChicago Information Session in St. Louis","2019-09-09T19:00:00",NA,"Whitfield School",38.654,-90.482,"0c9aa7a5-33b0-45e6-9ba9-0a53cd25bca7",NA
"452","UChicago Information Session in Columbia","2019-09-11T18:30:00",7200,"ARC - Activity & Recreation Center",38.957,-92.363,"3d2ef03a-ab7d-4fbf-8692-9eac66604c21",NA
"453","UChicago Information Session in Kansas City","2019-09-12T19:00:00",3600,"Rockhurst HS",38.961,-94.605,"94706957-5eeb-4e6c-9a8a-cd4f250a5c5b",NA
"454","UChicago Information Session in the Research Triangle","2019-09-11T19:00:00",5400,"Durham Academy Upper School",35.978,-78.969,"74ff62e1-d78c-45f8-bacc-7ee4c24a3b99",NA
"455","UChicago Information Session in Charlotte","2019-10-02T18:00:00",NA,"Charlotte Mecklenburg Library - University City Regional",35.303,-80.746,"59cdc8d4-23df-4d43-bbeb-4c0aadf44d10",NA
"456","UChicago Information Session in Nashville","2019-09-08T15:00:00",3600,"Harpeth Hall School",NA,NA,"0f6f8175-f696-4589-99e6-b2be31cdd090","Harpeth Hall School
3801 Hobbs Rd
Nashville, TN 37215
United States"
"457","UChicago Information Session in Knoxville","2019-09-23T18:00:00",3600,"Lawson McGhee Library",35.962,-83.919,"61fada31-94a2-40e4-b628-13aaa2d58ade",NA
"458","UChicago Information Session in Richmond","2019-09-09T18:00:00",5400,"Main Branch - Richmond Public Library",37.543,-77.442,"0cb0029f-9de8-44da-99fd-4072ac8be344",NA
"459","UChicago Information Session in Anaheim","2019-09-18T19:00:00",5400,"TGR Learning Lab",33.838,-117.964,"f985ad85-9d43-4f9a-9093-341fe269e875",NA
"460","UChicago Information Session in Riverside","2019-09-24T17:00:00",5400,"Riverside Public Library",33.983,-117.371,"50780925-ae61-493f-94d3-1de59b8b5f42",NA
"461","UChicago Information Session in Metro Detroit","2019-09-12T19:00:00",3600,"Notre Dame Preparatory School and Marist Academy",42.674,-83.258,"67761f99-a5ef-496c-ae13-91d12ef2fc18",NA
"462","UChicago Information Session in East Lansing","2019-09-16T19:00:00",3600,"East Lansing Public Library",42.744,-84.482,"b8dd0de4-cf47-46d3-809e-098e727c4fa0",NA
"463","UChicago Information Session in Traverse City","2019-09-18T19:00:00",3600,"Traverse Area District Library",44.757,-85.609,"0723fa0c-0f5b-42ea-bd61-2601ddaa5faf",NA
"464","UChicago Information Session in Grand Rapids","2019-09-19T19:00:00",3600,"Parks & Recreation Department - City of East Grand Rapids",42.948,-85.611,"6780e294-c789-4e84-b426-8192ea49428a",NA
"465","UChicago Information Session in Metro Detroit","2019-09-23T19:00:00",3600,"Univ. Detroit Jesuit HS",42.433,-83.154,"8ab198a2-9b12-448b-9347-6d6c3fe52198",NA
"466","UChicago Information Session in Ann Arbor","2019-09-25T19:00:00",3600,"Community High School",42.284,-83.744,"37f11063-342e-49eb-be28-b131a5e7e3c5",NA
"467","UChicago Information Session in Buffalo","2019-09-16T19:00:00",5400,"Nichols School",42.942,-78.858,"02ecfe01-3ec7-4068-a960-c08ab02c44bc",NA
"468","UChicago Information Session in Rochester","2019-09-18T19:00:00",5400,"Allendale Columbia School",43.118,-77.539,"5982f250-bf62-4989-9525-229ea68999d1",NA
"469","UChicago Information Session in Westchester County","2019-09-18T19:00:00",3600,"Rye Country Day School - Cohen Center for the Creative Arts",40.99,-73.68,"8b29ed5a-0249-466f-a50c-eac5b9f9b215",NA
"470","UChicago Information Session in Albany","2019-09-24T19:00:00",5400,"Emma Willard School",42.712,-73.664,"f8326c76-6cc2-4564-b217-af1d4b7087c0",NA
"471","UChicago Information Session In Memphis","2019-09-18T19:00:00",3600,"St. Mary's Episcopal School - Upper And Middle School",35.13,-89.908,"355576fc-c55a-40aa-906a-ec8ead35d27d",NA
"472","UChicago Information Session in Great Falls","2019-09-18T18:30:00",5400,"Great Falls Library",38.998,-77.287,"750bf00a-ef6f-4e51-9164-c3d72f477f0a",NA
"473","UChicago Information Session in Madison","2019-09-23T19:00:00",3600,"Madison Public Library",43.073,-89.387,"a5234291-5223-4845-8440-549ea34a5051",NA
"474","UChicago Information Session in Milwaukee","2019-10-08T19:00:00",3600,"University School of Milwaukee",43.186,-87.936,"e0b849de-6f7b-46f2-9df0-14de443e10d7",NA
"475","UChicago Information Session in Tokyo","2019-09-09T18:00:00",NA,"Saint Mary's International School",35.615,139.633,"76f51bf3-df79-45b5-a369-1c96de67ba53",NA
"476","UChicago Information Session in Calgary","2019-10-01T18:30:00",3600,"Aloft Calgary University",51.069,-114.115,"d54e96c9-ec8f-4ec5-958e-013ac6fc581b",NA
"477","UChicago Information Session in West Vancouver","2019-10-16T18:00:00",5400,"Collingwood School",49.361,-123.12,"aae96904-54f9-411d-8cf6-cefdc1267eed",NA
"478","UChicago Information Session in Vancouver","2019-10-17T19:00:00",NA,"St. George's School",49.247,-123.198,"3d9f047c-0cbd-4ed2-b5d7-6b012b670ef9",NA
"479","UChicago Information Session in Toronto","2019-09-30T19:00:00",NA,"Upper Canada College",43.693,-79.404,"19e69194-870c-407a-b900-b096a4df7db2",NA
"480","UChicago Information Session in Montreal","2019-09-25T18:30:00",NA,"Marianopolis College",45.482,-73.612,"db7f4756-f06e-49f7-94a0-f96aa012ff34",NA
"481","UChicago Information Session in Kaohsiung","2019-10-05T14:00:00",5400,"Kaohsiung American School",NA,NA,"d7037f38-737c-4bd9-9b19-c77602c76645","Kaohsiung American School
889 Cuei-Hua Road, Tzuo-Ying Dist
Kaohsiung, Kaohsiung 81354
Taiwan"
"482","UChicago Information Session in Taipei","2019-10-06T13:30:00",5400,"Taipei American School",25.156,121.553,"1e304406-4984-4be7-b796-58fbd4c14397",NA
"483","UChicago Information Session in Jacksonville","2019-10-17T18:30:00",3600,"The Bolles School",30.242,-81.629,"589ac9aa-e4b0-41db-ab63-67e479c86b39",NA
"484","UChicago Information Session in Oklahoma City","2019-09-12T18:00:00",5400,"The Oklahoma School of Science and Mathematics",35.479,-97.506,"899aa23a-d231-4525-90ae-f90e80ddd190",NA
"485","UChicago Information Session in Houston","2019-09-03T19:00:00",3600,"Kinkaid School",29.749,-95.511,"efc7a677-5b80-436e-9fab-f1f6d704e13b",NA
"486","UChicago Information Session in Arlington/Grand Prairie","2019-09-18T19:00:00",3600,"International Leadership of Texas, Arlington-Grand Prairie High ",32.614,-97.073,"71068951-f817-43fa-ab25-0ab80f5fd54e",NA
"487","UChicago Information Session in Garland","2019-09-19T19:00:00",3600,"International Leadership of Texas, Garland High School",32.957,-96.666,"a342289e-a35b-4f25-9dbd-252df8ba8834",NA
"488","UChicago Information Session in Austin","2019-09-25T19:00:00",3600,"St. Andrew's Episcopal School",30.302,-97.749,"cbbf97c1-4193-4ee8-889f-341a9cc30d91",NA
"489","UChicago Information Session in Katy","2019-10-02T19:00:00",NA,"International Leadership of Texas, Katy-Westpark High School",29.682,-95.73,"944c9177-0521-48bb-a5e8-ed7d14e1e134",NA
"490","UChicago Information Session in Rogers","2019-09-24T18:30:00",5400,"Rogers Public Library",36.328,-94.143,"cc41eebc-feb1-4671-b92f-32bd7a6b3423",NA
"491","UChicago Information Session in Little Rock","2019-09-26T18:30:00",5400,"Little Rock Central Library- Darragh Center",34.747,-92.267,"3f2a56ce-580b-425b-a8df-fef30234cebf",NA
"492","UChicago Information Session in Minneapolis","2019-09-15T15:00:00",5400,"Southdale Library",44.875,-93.32,"94e7f725-27d1-4711-83bb-9312642ca6ad",NA
"493","UChicago Information Session in St. Paul","2019-09-18T19:00:00",5400,"Hmong College Prep Academy",44.975,-93.164,"e2b455f9-3b3d-4f27-ab0b-a33eb7b9a6b4",NA
"494","UChicago Information Session in Frederick","2019-09-19T19:00:00",3600,"C. Burr Artz Public Library",39.413,-77.409,"ae6ea56d-7af0-47af-ae4d-a454a48981b0",NA
"495","UChicago Information Session in Severna Park","2019-09-22T14:00:00",3600,"Severna Park Community Library",39.073,-76.545,"ddc1ddac-5286-4afa-9066-c28da9bfd72c",NA
"496","UChicago Information Session in Indianapolis","2019-09-23T19:00:00",5400,"International School of Indiana",39.834,-86.187,"d904d90b-02c1-4dee-acb1-93a3171e7075",NA
"497","UChicago Information Session in Beaverton","2019-09-23T18:30:00",3600,"Beaverton City Library",45.484,-122.804,"36d6467f-f95e-4458-8307-87e27c0d3c9d",NA
"498","UChicago Information Session at Baldwin School of Puerto Rico","2019-09-09T18:00:00",3600,"Baldwin School of Puerto Rico",18.375,-66.132,"9b807179-2dec-4384-acc4-8bfce90dca16",NA
"499","UChicago Information Session in Ponce","2019-09-10T18:00:00",3600,"Caribbean School",18.002,-66.598,"21d27afd-a2a2-4fc6-adc7-02f143c4c1c3",NA
"500","UChicago Information Session in Vancouver","2019-09-24T18:00:00",3600,"Vancouver Community Library - Columbia Room",45.629,-122.669,"56aa4809-39b0-427e-b4bf-48462dde0a7e",NA
"501","UChicago Information Session in Seattle","2019-10-22T18:00:00",3600,"The Seattle Public Library Ballard Branch - Ballard Meeting Room",47.67,-122.384,"7f4769b3-7f7e-4067-a283-2ec40f1145c2",NA
"502","UChicago Information Session in Bellevue","2019-10-24T19:00:00",3600,"Bellevue Library - Room 1",47.62,-122.194,"baf0b264-fe57-447a-bfe4-ac1772fde24d",NA
"503","UCAAN Information Session in Atlanta with Georgia Institute of Technology, the University of Chicago, Purdue University, and the University of Georgia","2019-10-06T15:00:00",5400,"Ferst Center For The Arts",33.775,-84.399,"2704e053-822a-4a72-9ea4-7ee9af3086b8",NA
"504","UChicago Information Session in Norfolk","2019-10-02T18:30:00",5400,"Norfolk Academy",36.873,-76.194,"d3a9580b-528e-4131-86c8-cbf5079089c0",NA
"505","UChicago Information Session in Roanoke","2019-10-10T18:30:00",5400,"Community High School of Arts and Academics",37.272,-79.937,"283abe1e-6039-40bc-a019-ab024d2492ee",NA
"506","Applying to Highly Selective Undergraduate Colleges in the United States","2019-09-03T18:30:00",NA,"@america",-6.225,106.81,"ce681fb0-ead3-4239-bbce-7ea6d8097756",NA
"507","UChicago Information Session in Tampa","2019-09-18T18:00:00",3600,"Berkeley Preparatory School",27.989,-82.562,"b2df28c9-735f-40d3-bca1-e26c7b0b8d6e",NA
"508","UChicago Information Session In Orlando","2019-10-09T18:00:00",3600,"Windermere Preparatory School",28.476,-81.569,"15729001-4e7b-46f8-adf0-0335529a38e5",NA
"509","UChicago Information Session in Portland","2019-10-08T19:00:00",5400,"Doubletree by Hilton Portland",43.635,-70.339,"7ced237f-640b-44e2-a5b8-a61987a858fd",NA
"510","UChicago Information Session in Burlington","2019-09-30T18:00:00",5400,"Fletcher Free Library",44.477,-73.21,"2d279040-f269-4c65-9c68-b3449de5b905",NA
"511","Exploring College Options: Chandler, AZ","2019-05-22T19:00:00",NA,"Hilton Phoenix Chandler",33.298,-111.892,"f13d6a74-eae1-45fa-a633-7d6c38680878",NA
"512","Exploring College Options: Phoenix, AZ","2019-05-23T19:00:00",NA,"Pointe Hilton Squaw Peak Resort",33.549,-112.046,"66f188f2-fbcf-48b9-b558-8b6e0d881caf",NA
"513","Exploring College Options: San Francisco, CA","2019-05-12T19:00:00",NA,"Hilton San Francisco Union Square",37.786,-122.41,"b874c14a-6f26-40ce-b8f7-697ef13a3ad8",NA
"514","Exploring College Options: San Mateo, CA","2019-05-13T19:00:00",NA,"San Mateo Marriott San Francisco Airport",37.556,-122.301,"49e93ea9-aea3-4348-aef5-9bb9e6c5a543",NA
"515","Exploring College Options: San Jose, CA","2019-05-14T19:00:00",NA,"DoubleTree by Hilton Hotel San Jose",37.372,-121.923,"f55daf29-8a2e-47af-ac59-8e6688d6906c",NA
"516","Exploring College Options: Oakland, CA","2019-05-15T19:00:00",NA,"Oakland Marriott City Center",37.802,-122.274,"e6700efb-f9cc-40d4-b513-475fb84d60a6",NA
"517","Exploring College Options: Sacramento, CA","2019-05-15T19:00:00",NA,"Hyatt Regency Sacramento",38.578,-121.491,"0a30595a-8782-4ab7-9201-3827ca883006",NA
"518","Exploring College Options: Fremont, CA","2019-05-16T19:00:00",NA,"Fremont Marriott Silicon Valley",37.489,-121.946,"6173289c-733d-4d62-86f8-489965ce1693",NA
"519","Exploring College Options: San Diego, CA","2019-05-16T19:00:00",NA,"Hilton San Diego Mission Valley",32.764,-117.157,"c2737e66-f57e-47b3-b943-6fa73b1b5de8",NA
"520","Exploring College Options: Anaheim, CA","2019-05-19T19:00:00",NA,"Sheraton Park Hotel at the Anaheim Resort",33.801,-117.916,"fa1b4e07-6a51-4602-928e-be0ada7fb9dd",NA
"521","Exploring College Options: Irvine, CA","2019-05-20T19:00:00",NA,"Irvine Marriott",33.678,-117.85,"8cd7a9bc-acb2-4dbf-966d-4ece078ca22e",NA
"522","Exploring College Options: Woodland Hills, CA","2019-05-21T19:00:00",NA,"Hilton Woodland Hills/Los Angeles",34.186,-118.597,"8173cf12-189b-4aac-80d2-49c9d666b2b2",NA
"523","Exploring College Options: Los Angeles, CA (Downtown)","2019-05-22T19:00:00",NA,"The Westin Bonaventure Hotel & Suites, Los Angeles",34.052,-118.256,"6e345bc1-4e0e-460b-a841-416c7ab82235",NA
"524","Exploring College Options: Los Angeles, CA (LAX)","2019-05-23T19:00:00",NA,"Los Angeles Airport Marriott",33.946,-118.384,"2d5816f1-78c6-47b6-9578-4698f7df7eb2",NA
"525","Exploring College Options: Denver, CO","2019-05-19T19:00:00",NA,"Hilton Denver Inverness",39.57,-104.868,"5bcd5613-e271-4900-85f3-d3c922a945b2",NA
"526","Exploring College Options: Boulder, CO","2019-05-20T19:00:00",NA,"Hotel Boulderado",40.019,-105.279,"c1864b0e-d554-4a5c-a43c-9f64de3e0ec5",NA
"527","Exploring College Options: Trumbull, CT","2019-05-22T19:00:00",NA,"Trumbull Marriott Shelton",41.236,-73.15,"e8b5d7de-951f-499d-af1c-0d61c4520ce3",NA
"528","Exploring College Options: Wilmington, DE","2019-05-14T19:00:00",NA,"Sheraton Suites Wilmington Downtown",39.747,-75.551,"ce46fd82-75dc-4a7c-a698-0756003fdd13",NA
"529","Exploring College Options: Washington, DC","2019-05-12T19:00:00",NA,"Washington Marriott at Metro Center",38.899,-77.028,"d1c1217a-d1cb-45bd-b444-7de21047df49",NA
"530","Exploring College Options: Tampa, FL","2019-05-12T19:00:00",NA,"Renaissance Tampa International Plaza Hotel",27.966,-82.52,"958fa5ca-213b-4d69-944c-9cf036140f37",NA
"531","Exploring College Options: Orlando, FL","2019-05-13T19:00:00",NA,"Renaissance Orlando Airport Hotel",28.461,-81.311,"83a7a4cc-bcd2-42dd-99a5-ff1dfe516674",NA
"532","Exploring College Options: Palm Beach, FL","2019-05-14T19:00:00",NA,"West Palm Beach Marriott",26.707,-80.063,"d3952ce1-68dc-4875-b341-f321745b177a",NA
"533","Exploring College Options: Fort Lauderdale, FL","2019-05-15T19:00:00",NA,"Fort Lauderdale Marriott North",26.208,-80.143,"00054dfc-2766-4f08-b464-138ecae4fcdf",NA
"534","Exploring College Options: Miami, FL","2019-05-16T19:00:00",NA,"Miami Marriott Dadeland",25.686,-80.314,"82fcc601-a584-4e3c-a1e6-5ffb330c8750",NA
"535","SAS College Forum Featuring Penn, MIT, Princeton, Dartmouth, Stanford, U.Chicago, Brown, UC Berkeley and Johns Hopkins University","2019-06-01T10:00:00",7200,"School for Advanced Studies (SAS) at Miami Dade College",25.778,-80.189,"cee97fbd-f599-4fc3-a6bc-012608715416",NA
"536","Exploring College Options: Atlanta, GA (Perimeter)","2019-05-22T19:00:00",NA,"Crowne Plaza Atlanta Perimeter at Ravinia",33.921,-84.338,"d15d8155-ba3c-4ff0-a379-5e8cb9a6f432",NA
"537","Exploring College Options: Atlanta, GA (Buckhead)","2019-05-23T19:00:00",NA,"Atlanta Marriott Buckhead Hotel & Conference Center",33.848,-84.36,"ff0bd525-8d6d-4b2d-b077-783870225839",NA
"538","Exploring College Options: Chicago, IL (Downtown)","2019-05-12T19:00:00",NA,"Chicago Marriott Downtown Magnificent Mile",41.892,-87.625,"e99309a0-4152-4af2-94e2-f4cc1f95e81b",NA
"539","Exploring College Options: Chicago, IL (O'Hare)","2019-05-13T19:00:00",NA,"The Westin O'Hare",41.989,-87.862,"7a867242-9981-478c-86f7-ae3337fb8964",NA
"540","Exploring College Options: Chicago, IL (Oak Brook)","2019-05-14T19:00:00",NA,"Chicago Marriott Oak Brook",41.846,-87.953,"f591da89-fb79-4ae8-a64a-8f678844f868",NA
"541","Exploring College Options: Cincinnati, OH","2019-05-19T19:00:00",NA,"Cincinnati Marriott at RiverCenter",39.09,-84.512,"3eafe431-94c2-4815-b26e-f1368b8dc8fe",NA
"542","Exploring College Options: Baltimore, MD","2019-05-14T19:00:00",NA,"Renaissance Baltimore Harborplace Hotel",39.287,-76.611,"7ce1f106-f397-4f9e-b170-4898d84ed2e1",NA
"543","Exploring College Options: Bethesda, MD","2019-05-15T19:00:00",NA,"Bethesda-Chevy Chase High School",38.987,-77.089,"b9ef4d92-da9f-4a54-82e5-25d76bc824bc",NA
"544","Exploring College Options: Boston","2019-05-19T19:00:00",NA,"Courtyard by Marriott Boston Downtown",42.35,-71.065,"58237290-80d9-45f2-afce-2bb0ebce52af",NA
"545","Exploring College Options: Burlington, MA","2019-05-20T19:00:00",NA,"Boston Marriott Burlington",42.49,-71.195,"caccb7a8-729e-43fd-8d8f-4565089ce907",NA
"546","Exploring College Options: Ann Arbor, MI","2019-05-22T19:00:00",NA,"Weber's Boutique Hotel",42.285,-83.792,"972654c1-ed6a-4013-9e91-95342c21bf1c",NA
"547","Exploring College Options: Detroit, MI","2019-05-23T19:00:00",NA,"Auburn Hills Marriott Pontiac",42.605,-83.252,"7bda1ffb-6f1d-4a41-965e-8ffc31544910",NA
"548","Exploring College Options: Minneapolis, MN","2019-05-16T19:00:00",NA,"Hilton Minneapolis",44.973,-93.273,"16a0480d-53c2-4ec6-818e-8f167c0f26f3",NA
"549","Exploring College Options: Kansas City, MO","2019-05-22T19:00:00",NA,"Sheraton Kansas City Hotel at Crown Center",39.085,-94.58,"599621b3-5553-4496-847d-189c44610583",NA
"550","Exploring College Options: St. Louis, MO","2019-05-23T19:00:00",NA,"Hilton St. Louis Frontenac",38.634,-90.406,"8b7efc56-484f-470d-9736-396d73c97e2d",NA
"551","Exploring College Options: Woodbridge, NJ","2019-05-14T19:00:00",NA,"Renaissance Woodbridge Hotel/Delta by Marriott Woodbridge",40.557,-74.311,"2b67fabc-8b2b-4a7b-a781-20df32fa8880",NA
"552","Exploring College Options: Morristown, NJ","2019-05-15T19:00:00",NA,"The Westin Governor Morris, Morristown",40.798,-74.459,"d5bab2ae-540f-4cc0-b9fa-18f26845dec5",NA
"553","Exploring College Options: Mount Laurel, NJ","2019-05-15T19:00:00",NA,"The Westin Mount Laurel",39.933,-74.96,"5799956b-1c4e-4e55-b4a5-168c34b58acc",NA
"554","Exploring College Options: Princeton, NJ","2019-05-16T19:00:00",NA,"Hyatt Regency Princeton",40.324,-74.644,"ab87fbb2-7420-43d2-af7f-0784bae10243",NA
"555","Exploring College Options: Brooklyn, NY","2019-05-12T19:00:00",NA,"New York Marriott at the Brooklyn Bridge",40.694,-73.988,"66228cac-3093-46c5-92a0-63018acc8a22",NA
"556","Exploring College Options: Long Island, NY","2019-05-13T19:00:00",NA,"Melville Marriott Long Island",40.784,-73.422,"92f9c6fa-cc36-420d-8388-63f2841163c6",NA
"557","Exploring College Options: New York, NY","2019-05-16T19:00:00",NA,"Hunter College High School",40.786,-73.954,"20f62e69-eb34-4a20-83c1-313195a62cb7",NA
"558","Exploring College Options: Westchester, NY","2019-05-23T19:00:00",NA,"Crowne Plaza Hotel",41.03,-73.76,"6d381d17-a9cd-4b9e-b0c7-0770c1e5561b",NA
"559","Exploring College Options: Cary, NC","2019-05-19T19:00:00",NA,"Embassy Suites by Hilton Raleigh Durham Research Triangle",35.833,-78.772,"2432a29c-75b4-4dc8-83e5-c0c20babeadb",NA
"560","Exploring College Options: Greensboro, NC","2019-05-20T19:00:00",NA,"Greensboro Marriott Downtown",36.076,-79.791,"b8f4ad25-2778-4d0f-825c-89c1ba4a0357",NA
"561","Exploring College Options: Charlotte, NC","2019-05-21T19:00:00",NA,"Crowne Plaza Charlotte Executive Park",35.159,-80.89,"550d8bc6-83c4-4773-87b0-70ba122b04e8",NA
"562","Exploring College Options: Columbus, OH","2019-05-20T19:00:00",NA,"The Westin Great Southern Columbus",39.956,-82.999,"0043aeea-e59e-4665-90ab-d44448221e38",NA
"563","Exploring College Options: Cleveland, OH","2019-05-21T19:00:00",NA,"Cleveland Airport Marriott",41.438,-81.8,"de1fc5ed-ec32-4bb7-b53f-b296700e3a5f",NA
"564","Exploring College Options: Portland, OR","2019-05-14T19:00:00",NA,"Crowne Plaza Portland-Downtown Convention Center",45.534,-122.664,"d22673ea-b0ce-4c62-b0e0-498abdcc550a",NA
"565","Exploring College Options: Philadelphia, PA","2019-05-12T19:00:00",NA,"Philadelphia Marriott Downtown",39.953,-75.161,"c0574a90-2515-48fa-a8bd-25cc2d2f3c29",NA
"566","Exploring College Options: King of Prussia, PA","2019-05-13T19:00:00",NA,"Philadelphia Marriott West",40.069,-75.31,"3daacdf5-f075-498c-a744-25d9e0c14636",NA
"567","Exploring College Options: Pittsburgh, PA","2019-05-16T19:00:00",NA,"Sheraton Pittsburgh Airport Hotel",40.502,-80.21,"43a60d43-127f-4074-ab89-57c4b44eb186",NA
"568","Exploring College Options: Providence, RI","2019-05-21T19:00:00",NA,"Providence Marriott Downtown",41.836,-71.414,"edf2166f-2bc1-4b04-aac6-14bbe1409813",NA
"569","Exploring College Options: Dallas, TX","2019-05-19T19:00:00",NA,"Dallas/Addison Marriott Quorum by the Galleria",32.952,-96.825,"d9976847-2a4b-4198-a99f-653d9b790726",NA
"570","Exploring College Options: Houston, TX (Hobby)","2019-05-19T19:00:00",NA,"Houston Marriott South at Hobby Airport",29.657,-95.257,"12a21786-fd8f-4424-996b-f4e4d0684103",NA
"571","Exploring College Options: Dallas, TX","2019-05-20T19:00:00",NA,"Dallas/Addison Marriott Quorum by the Galleria",32.952,-96.825,"59a72973-c4bc-4127-ad68-48450e026c48",NA
"572","Exploring College Options: Houston, TX (Memorial City)","2019-05-20T19:00:00",NA,"The Westin Houston, Memorial City",29.782,-95.545,"463af2ba-e343-42ca-bf1d-e11ded84f277",NA
"573","Exploring College Options: Fort Worth, TX","2019-05-21T19:00:00",NA,"The Worthington Renaissance Fort Worth Hotel",32.756,-97.334,"327a43a5-379e-4624-bf86-28889c2670e6",NA
"574","Exploring College Options: Houston, TX (Galleria)","2019-05-21T19:00:00",NA,"The Westin Oaks Houston at the Galleria",29.74,-95.462,"a1e890ec-5791-439e-8f43-df870b7578d3",NA
"575","Exploring College Options: Austin, TX","2019-05-22T19:00:00",NA,"Hilton Austin",30.265,-97.738,"4e33014b-0123-4704-a56b-f4bb97057db6",NA
"576","Exploring College Options: San Antonio, TX","2019-05-23T19:00:00",NA,"San Antonio Marriott Rivercenter",29.423,-98.484,"9e946c19-a5ed-4f6d-977e-adf33a51c388",NA
"577","Exploring College Options: Salt Lake City, UT","2019-05-21T19:00:00",NA,"Salt Lake City Marriott City Center",40.764,-111.889,"2e0a7ca2-a731-4374-817d-9430a175cdc0",NA
"578","Exploring College Options: Tysons Corner, VA","2019-05-13T19:00:00",NA,"Tysons Corner Marriott",38.914,-77.221,"415cfec9-1a1c-4eaa-8ea1-64d46dcc040d",NA
"579","Exploring College Options: Seattle, WA","2019-05-12T19:00:00",NA,"Renaissance Seattle Hotel",47.607,-122.331,"7b578cf0-047a-45f4-a942-94c1dc246b5e",NA
"580","Exploring College Options: Bellevue, WA","2019-05-13T19:00:00",NA,"Embassy Suites by Hilton Seattle Bellevue",47.581,-122.134,"a5b60e8d-344f-4df4-980a-9c68fd16618d",NA
"581","Exploring College Options: Milwaukee, WI","2019-05-15T19:00:00",NA,"Crowne Plaza Milwaukee Airport",42.928,-87.932,"a1cf2cc9-cd1d-4a33-9276-8b9a54575f8b",NA
"582","An Introduction to Penn:  Sydney, Australia","2019-09-10T18:00:00",5400,"Redlands",-33.83,151.226,"41deacbe-6f5e-44e3-ae7e-9e0813d6d720",NA
"583","Introduction to Brown and Penn:  Hong Kong","2019-09-18T18:30:00",5400,"St. Paul's Co-educational College",22.276,114.158,"c300054e-64b9-4208-ac1b-bf4d491f2b10",NA
"584","An Introduction to Brown and Penn:  Seoul, South Korea","2019-09-25T17:30:00",5400,"Yongsan International School of Seoul",37.542,127.001,"a8d95db7-fc60-430d-99e3-ab69ceadf2f0",NA
"585","Introduction to Brown and Penn:  Thailand","2019-09-22T09:00:00",7200,"NIST International School",13.748,100.56,"0049f578-0fda-4bfd-aab8-ddc63b1861bb",NA
"586","Introduction to Brown and Penn:  Vietnam","2019-10-01T18:00:00",5400,"Saigon South International School",10.722,106.709,"dacd8096-07c6-407b-a3d6-b524525ee1c1",NA
"587","An Introduction to Penn:  Brisbane, Australia","2019-09-09T17:00:00",5400,"Brisbane Grammar School",-27.46,153.019,"e827d78a-0b12-4665-91c8-5f57bb82b3f7",NA
"588","Introduction to Penn:   The Philippines","2019-09-16T18:00:00",5400,"International School of Manila",14.548,121.05,"b5747f5e-3a82-4f57-acd3-e61aabf67eab",NA
"589","An Introduction to Penn:  Auckland, New Zealand","2019-09-06T16:00:00",5400,"Kristin School",-36.743,174.691,"9789827b-92f4-4223-9cf6-c0507a38ad09",NA
"590","An Introduction to Penn:  Melbourne Australia","2019-09-11T17:30:00",7200,"Lauriston Girls' School",-37.851,145.025,"156ca6dd-78b9-4e5c-a108-a6486f9ede17",NA
"591","Visit from Brown and Penn:  Hong Kong International School, Hong Kong","2019-09-19T07:50:00",2400,"Hong Kong International School",NA,NA,"2e064f6b-18e8-47a5-a6ce-fd6a326b82ed","Hong Kong International School
1 Red Hill Road
Hong Kong S.A.R."
"592","A Visit from Penn:  Auckland International College","2019-09-06T10:00:00",3600,"Auckland International College",-36.922,174.698,"a02bbc4e-fa09-4cb3-aaad-df110fdba46a",NA
"593","An Introduction to Penn:  Auckland, New Zealand","2019-09-06T12:50:00",3000,"St. Cuthbert's College",-36.89,174.764,"636789eb-1639-4733-8558-d96f42d4b606",NA
"594","A Visit from Brown and Penn:  Singapore American School","2019-10-04T11:35:00",2400,"Singapore American School",1.426,103.776,"95b23e56-0c12-4c91-bd1a-5cce3db5eed2",NA
"595","Introduction to Brown and Penn:  Shanghai, China","2019-09-23T18:00:00",5400,"Shanghai Starriver Bilingual School",31.087,121.407,"5953344b-6233-43ed-ace0-6f0c9ea38a35",NA
"596","Introduction to Brown and Penn:  Beijing, China","2019-09-24T17:30:00",3600,"The Affiliated High School of Peking University's Dalton Academy",39.976,116.318,"3438d07c-fe2b-472f-b9b1-918b13bc79c9",NA
"597","Introduction to Brown and Penn:  Taipei, Taiwan","2019-09-29T17:00:00",5400,"Taipei American School",25.156,121.553,"90d254a9-d256-4f9d-87ea-d1fe469ea129",NA
"598","Introduction to Brown and Penn: Kaohsiung, Taiwan","2019-09-30T12:00:00",2700,"Kaohsiung American School",NA,NA,"801ad635-6afe-4682-ad48-ae1b402e79cd","Kaohsiung American School
No.889 Cuei-Hua Road
Tzuo-Ying District
Kaohsiung 81354
Taiwan"
"599","All Cape College Day","2019-10-16T15:30:00",7200,"Barnstable High School",41.654,-70.321,"4221260b-afed-4c57-977a-0bbf39938650",NA
"600","NACAC National College Fair: Philadelphia","2019-10-20T11:00:00",14400,"Pennsylvania Convention Center",39.955,-75.16,"ac8605ff-da67-46c5-9cb3-a45075b6151f",NA
"601","Introduction to Brown and Penn:  Japan","2019-09-27T18:30:00",3600,"The American School In Japan",35.681,139.521,"17e00492-826a-40c9-9e9b-c65c00693ce3",NA
